"TKM","Turkmenistan","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA
"TKM","Turkmenistan","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12787818908691,NA
"TKM","Turkmenistan","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.3,NA,NA
"TLS","Timor-Leste","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.591883485,NA
"TLS","Timor-Leste","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA
"TLS","Timor-Leste","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.125
"TLS","Timor-Leste","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TLS","Timor-Leste","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.8,NA,NA
"TLS","Timor-Leste","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.742187705,NA
"TLS","Timor-Leste","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TLS","Timor-Leste","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.393635413,NA
"TLS","Timor-Leste","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.494,NA,NA
"TLS","Timor-Leste","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.04,NA
"TLS","Timor-Leste","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA
"TLS","Timor-Leste","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"TLS","Timor-Leste","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0184402972869937,NA,NA
"TLS","Timor-Leste","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02814745903015,NA
"TLS","Timor-Leste","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,3.6892619773309,NA,NA,NA,NA,NA,NA,NA
"TLS","Timor-Leste","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.58956246,NA
"TLS","Timor-Leste","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TLS","Timor-Leste","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.674267055,NA
"TLS","Timor-Leste","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.622949312,NA
"TLS","Timor-Leste","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.5,NA,NA
"TLS","Timor-Leste","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA
"TLS","Timor-Leste","NEET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,NA,NA,NA,NA
"TLS","Timor-Leste","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35,NA
"TLS","Timor-Leste","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5
"TLS","Timor-Leste","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA
"TLS","Timor-Leste","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.16417343531,NA
"TLS","Timor-Leste","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,NA
"TLS","Timor-Leste","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97735458612442,NA
"TLS","Timor-Leste","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8848876953125,NA,NA
"TLS","Timor-Leste","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295165913,NA,NA
"TLS","Timor-Leste","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5421,NA,NA,NA
"TLS","Timor-Leste","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20012640953064,NA
"TLS","Timor-Leste","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA
"TLS","Timor-Leste","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01900005340576,NA
"TLS","Timor-Leste","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TLS","Timor-Leste","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11442,NA
"TLS","Timor-Leste","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA
"TLS","Timor-Leste","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.236261248588562,NA
"TLS","Timor-Leste","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.8,NA,NA
"TTO","Trinidad and Tobago","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.861380478,NA
"TTO","Trinidad and Tobago","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TTO","Trinidad and Tobago","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.446
"TTO","Trinidad and Tobago","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TTO","Trinidad and Tobago","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.33333333,NA,NA,NA,NA,NA
"TTO","Trinidad and Tobago","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.936166038,NA
"TTO","Trinidad and Tobago","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TTO","Trinidad and Tobago","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TTO","Trinidad and Tobago","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.717,NA,NA
"TTO","Trinidad and Tobago","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.2,NA
"TTO","Trinidad and Tobago","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA
"TTO","Trinidad and Tobago","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA
"TTO","Trinidad and Tobago","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00173993843714704,NA,NA
"TTO","Trinidad and Tobago","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,NA,NA
"TTO","Trinidad and Tobago","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.006,NA,NA
"TTO","Trinidad and Tobago","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.20000076,NA,NA,NA,NA,NA
"TTO","Trinidad and Tobago","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.223157614469528,NA
"TTO","Trinidad and Tobago","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8803548005717,NA,NA
"TTO","Trinidad and Tobago","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.216170658,NA
"TTO","Trinidad and Tobago","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA
"TTO","Trinidad and Tobago","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.829125685,NA
"TTO","Trinidad and Tobago","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.854469139,NA
"TTO","Trinidad and Tobago","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.6,NA,NA
"TTO","Trinidad and Tobago","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA
"TTO","Trinidad and Tobago","NEET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,NA,NA,NA,NA
"TTO","Trinidad and Tobago","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35,NA
"TTO","Trinidad and Tobago","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.385
"TTO","Trinidad and Tobago","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"TTO","Trinidad and Tobago","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842.853011726468,NA
"TTO","Trinidad and Tobago","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA
"TTO","Trinidad and Tobago","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0865978673100471,NA
"TTO","Trinidad and Tobago","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4618034362793,NA,NA
"TTO","Trinidad and Tobago","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.49288545,NA,NA
"TTO","Trinidad and Tobago","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1306,NA,NA,NA
"TTO","Trinidad and Tobago","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162937313318253,NA
"TTO","Trinidad and Tobago","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA
"TTO","Trinidad and Tobago","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8529999256134,NA
"TTO","Trinidad and Tobago","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA
"TTO","Trinidad and Tobago","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7498,NA
"TTO","Trinidad and Tobago","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA
"TTO","Trinidad and Tobago","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601268887519836,NA
"TTO","Trinidad and Tobago","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.6,NA,NA
"TUN","Tunisia","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.958735715,NA
"TUN","Tunisia","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA
"TUN","Tunisia","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.481
"TUN","Tunisia","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TUN","Tunisia","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.25,NA,NA
"TUN","Tunisia","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.867602044,NA
"TUN","Tunisia","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TUN","Tunisia","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.307180882,NA
"TUN","Tunisia","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.643,NA,NA
"TUN","Tunisia","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.1,NA
"TUN","Tunisia","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA
"TUN","Tunisia","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,NA,NA,NA,NA,NA
"TUN","Tunisia","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0121354599113142,NA,NA
"TUN","Tunisia","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289,NA,NA
"TUN","Tunisia","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.641,NA,NA
"TUN","Tunisia","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.59999847,NA,NA,NA,NA,NA
"TUN","Tunisia","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210900694131851,NA
"TUN","Tunisia","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05106396665886,NA,NA,NA,NA,NA
"TUN","Tunisia","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.510368693,NA
"TUN","Tunisia","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.619,NA
"TUN","Tunisia","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882448521,NA
"TUN","Tunisia","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.942024993,NA
"TUN","Tunisia","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33333333333333,NA
"TUN","Tunisia","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.3,NA,NA
"TUN","Tunisia","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA
"TUN","Tunisia","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41,NA
"TUN","Tunisia","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5
"TUN","Tunisia","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,NA,NA
"TUN","Tunisia","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.709929417964,NA
"TUN","Tunisia","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA
"TUN","Tunisia","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470168888568878,NA
"TUN","Tunisia","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.027891579,NA,NA
"TUN","Tunisia","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1598,NA,NA,NA
"TUN","Tunisia","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0234843995422125,NA
"TUN","Tunisia","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA
"TUN","Tunisia","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.78600025177,NA
"TUN","Tunisia","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA
"TUN","Tunisia","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44915,NA
"TUN","Tunisia","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA
"TUN","Tunisia","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.329252779483795,NA
"TUN","Tunisia","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.1,NA,NA
"TUR","Turkey","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.249208054,NA
"TUR","Turkey","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA
"TUR","Turkey","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.678
"TUR","Turkey","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45787003521492,NA
"TUR","Turkey","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95,NA,NA
"TUR","Turkey","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.187992961,NA
"TUR","Turkey","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TUR","Turkey","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.089786045,NA
"TUR","Turkey","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.668,NA,NA
"TUR","Turkey","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.6,NA
"TUR","Turkey","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA
"TUR","Turkey","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28
"TUR","Turkey","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0352771607024778,NA,NA
"TUR","Turkey","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328,NA,NA
"TUR","Turkey","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.097,NA,NA
"TUR","Turkey","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA
"TUR","Turkey","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0479291863739491,NA
"TUR","Turkey","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2966398552866,NA,NA,NA,NA,NA
"TUR","Turkey","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.170041368,NA
"TUR","Turkey","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.519,NA
"TUR","Turkey","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.248182118,NA
"TUR","Turkey","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.371296082,NA
"TUR","Turkey","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"TUR","Turkey","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.4,NA,NA
"TUR","Turkey","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA
"TUR","Turkey","NEET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA
"TUR","Turkey","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41,NA
"TUR","Turkey","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.525
"TUR","Turkey","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
"TUR","Turkey","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461.649199709474,NA
"TUR","Turkey","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TUR","Turkey","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.196109876036644,NA
"TUR","Turkey","Remoteness",NA,NA,NA,0.143436193466187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR","Turkey","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358054974,NA,NA
"TUR","Turkey","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1913,NA,NA,NA
"TUR","Turkey","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16174042224884,NA
"TUR","Turkey","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA
"TUR","Turkey","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3290004730225,NA
"TUR","Turkey","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA
"TUR","Turkey","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2384,NA
"TUR","Turkey","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"TUR","Turkey","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634864151477814,NA
"TUR","Turkey","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.4,NA,NA
"TZA","United Republic of Tanzania","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.638726216,NA
"TZA","United Republic of Tanzania","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA
"TZA","United Republic of Tanzania","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.074
"TZA","United Republic of Tanzania","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TZA","United Republic of Tanzania","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA
"TZA","United Republic of Tanzania","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.580194212,NA
"TZA","United Republic of Tanzania","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"TZA","United Republic of Tanzania","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.401195299,NA
"TZA","United Republic of Tanzania","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.441,NA,NA
"TZA","United Republic of Tanzania","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.25,NA
"TZA","United Republic of Tanzania","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA
"TZA","United Republic of Tanzania","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA
"TZA","United Republic of Tanzania","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0264504512443082,NA,NA
"TZA","United Republic of Tanzania","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.544,NA,NA
"TZA","United Republic of Tanzania","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.005,NA,NA
"TZA","United Republic of Tanzania","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.70000076,NA,NA,NA,NA,NA
"TZA","United Republic of Tanzania","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550348937511444,NA
"TZA","United Republic of Tanzania","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0057426143277,NA,NA
"TZA","United Republic of Tanzania","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21211718,NA
"TZA","United Republic of Tanzania","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.413,NA
"TZA","United Republic of Tanzania","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.791893082,NA
"TZA","United Republic of Tanzania","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.848676323,NA
"TZA","United Republic of Tanzania","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"TZA","United Republic of Tanzania","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.3,NA,NA
"TZA","United Republic of Tanzania","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA
"TZA","United Republic of Tanzania","NEET",NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TZA","United Republic of Tanzania","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32,NA
"TZA","United Republic of Tanzania","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5
"TZA","United Republic of Tanzania","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA
"TZA","United Republic of Tanzania","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922.713212605984,NA
"TZA","United Republic of Tanzania","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
