ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Vanuatu,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VUT - HIES - Household Income and Expenditure Survey,Sex: Total,2010,30.9689,,,Repository: ILO-STATISTICS - Micro data processing
Vanuatu,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VUT - HIES - Household Income and Expenditure Survey,Sex: Male,2010,26.3458,,,Repository: ILO-STATISTICS - Micro data processing
Vanuatu,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VUT - HIES - Household Income and Expenditure Survey,Sex: Female,2010,35.2452,,,Repository: ILO-STATISTICS - Micro data processing
Vanuatu,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VUT - PC - National Population and Housing Census,Sex: Total,2009,26.3303,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Vanuatu,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VUT - PC - National Population and Housing Census,Sex: Male,2009,20.1007,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Vanuatu,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VUT - PC - National Population and Housing Census,Sex: Female,2009,32.4137,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Samoa,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",WSM - LFS - Labour force survey,Sex: Total,2012,38.897,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Samoa,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",WSM - LFS - Labour force survey,Sex: Male,2012,39.2752,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Samoa,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",WSM - LFS - Labour force survey,Sex: Female,2012,38.4972,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Samoa,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",WSM - LFS - Labour force survey,Sex: Total,2017,37.9319,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Samoa,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",WSM - LFS - Labour force survey,Sex: Male,2017,34.5805,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Samoa,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",WSM - LFS - Labour force survey,Sex: Female,2017,41.5379,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2005,23.258,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2005,13.373,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2005,33.623,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2006,22.851,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2006,13.006,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2006,33.185,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2007,22.424,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2007,12.681,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2007,32.665,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2008,22.024,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2008,12.528,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2008,32.02,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2009,22.2,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2009,12.904,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2009,31.999,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2010,21.998,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2010,12.746,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2010,31.767,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2011,21.818,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2011,12.635,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2011,31.53,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2012,21.693,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2012,12.534,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2012,31.396,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2013,21.868,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2013,12.822,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2013,31.467,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2014,21.687,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2014,12.754,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2014,31.18,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2015,21.698,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2015,12.932,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2015,31.028,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2016,21.655,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2016,13.058,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2016,30.817,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2017,21.765,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2017,13.278,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2017,30.82,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2018,21.953,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2018,13.589,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2018,30.883,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Total,2019,22.198,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Male,2019,13.867,,,
World,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X01 - ILO - ILO modelled estimates,Sex: Female,2019,31.099,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Total,2005,19.67,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Male,2005,13.014,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Female,2005,26.33,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Total,2006,19.376,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Male,2006,12.701,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Female,2006,26.058,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Total,2007,19.28,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Male,2007,12.568,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Female,2007,26.004,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Total,2008,18.934,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Male,2008,12.249,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Female,2008,25.635,,,
World: Low income,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",X02 - ILO - ILO modelled estimates,Sex: Total,2009,18.976,,,
